id_match,match_number,stage,group,home_team,away_team,date_utc,time_utc,local_date,local_time
400128132,53,Round of 16,,JPN,CRO,2022-12-05,15:00,2022-12-05,18:00
400128133,54,Round of 16,,BRA,KOR,2022-12-05,19:00,2022-12-05,22:00
400128130,56,Round of 16,,POR,SUI,2022-12-06,19:00,2022-12-06,22:00
400128137,55,Round of 16,,MAR,ESP,2022-12-06,15:00,2022-12-06,18:00
400128141,58,Quarter-final,,CRO,BRA,2022-12-09,15:00,2022-12-09,18:00
400128139,57,Quarter-final,,NED,ARG,2022-12-09,19:00,2022-12-09,22:00
400128140,60,Quarter-final,,MAR,POR,2022-12-10,15:00,2022-12-10,18:00
400128138,59,Quarter-final,,ENG,FRA,2022-12-10,19:00,2022-12-10,22:00
400128143,61,Semi-final,,ARG,CRO,2022-12-13,19:00,2022-12-13,22:00
400128142,62,Semi-final,,FRA,MAR,2022-12-14,19:00,2022-12-14,22:00
400128144,63,Play-off for third place,,CRO,MAR,2022-12-17,15:00,2022-12-17,18:00
400128145,64,Final,,ARG,FRA,2022-12-18,15:00,2022-12-18,18:00
