id_match,match_number,stage,group,home_team,away_team,date_utc,time_utc,local_date,local_time
300331508,31,First stage,Group H,POL,COL,2018-06-24,18:00,2018-06-24,21:00
300331546,30,First stage,Group G,ENG,PAN,2018-06-24,12:00,2018-06-24,15:00
300331509,34,First stage,Group A,KSA,EGY,2018-06-25,14:00,2018-06-25,17:00
300331516,33,First stage,Group A,URU,RUS,2018-06-25,14:00,2018-06-25,18:00
300331500,35,First stage,Group B,IRN,POR,2018-06-25,18:00,2018-06-25,21:00
300340184,36,First stage,Group B,ESP,MAR,2018-06-25,18:00,2018-06-25,20:00
300331512,37,First stage,Group C,DEN,FRA,2018-06-26,14:00,2018-06-26,17:00
300331506,38,First stage,Group C,AUS,PER,2018-06-26,14:00,2018-06-26,17:00
300331519,39,First stage,Group D,NGA,ARG,2018-06-26,18:00,2018-06-26,21:00
300331510,40,First stage,Group D,ISL,CRO,2018-06-26,18:00,2018-06-26,21:00
300331548,44,First stage,Group F,MEX,SWE,2018-06-27,14:00,2018-06-27,19:00
300331532,43,First stage,Group F,KOR,GER,2018-06-27,14:00,2018-06-27,17:00
300331534,42,First stage,Group E,SUI,CRC,2018-06-27,18:00,2018-06-27,21:00
300331521,41,First stage,Group E,SRB,BRA,2018-06-27,18:00,2018-06-27,21:00
300331520,46,First stage,Group G,PAN,TUN,2018-06-28,18:00,2018-06-28,21:00
300340182,45,First stage,Group G,ENG,BEL,2018-06-28,18:00,2018-06-28,20:00
300331507,47,First stage,Group H,JPN,POL,2018-06-28,14:00,2018-06-28,17:00
300331553,48,First stage,Group H,SEN,COL,2018-06-28,14:00,2018-06-28,18:00
300331537,50,Round of 16,,FRA,ARG,2018-06-30,14:00,2018-06-30,17:00
300331544,49,Round of 16,,URU,POR,2018-06-30,18:00,2018-06-30,21:00
300331517,51,Round of 16,,ESP,RUS,2018-07-01,14:00,2018-07-01,17:00
300331498,52,Round of 16,,CRO,DEN,2018-07-01,18:00,2018-07-01,21:00
300331535,53,Round of 16,,BRA,MEX,2018-07-02,14:00,2018-07-02,18:00
300331551,54,Round of 16,,BEL,JPN,2018-07-02,18:00,2018-07-02,21:00
300331514,55,Round of 16,,SWE,SUI,2018-07-03,14:00,2018-07-03,17:00
300331542,56,Round of 16,,COL,ENG,2018-07-03,18:00,2018-07-03,21:00
300331543,57,Quarter-final,,URU,FRA,2018-07-06,14:00,2018-07-06,17:00
300331538,58,Quarter-final,,BRA,BEL,2018-07-06,18:00,2018-07-06,21:00
300331541,60,Quarter-final,,SWE,ENG,2018-07-07,14:00,2018-07-07,18:00
300331504,59,Quarter-final,,RUS,CRO,2018-07-07,18:00,2018-07-07,21:00
300331531,61,Semi-final,,FRA,BEL,2018-07-10,18:00,2018-07-10,21:00
300331522,62,Semi-final,,CRO,ENG,2018-07-11,18:00,2018-07-11,21:00
300331536,63,Play-off for third place,,BEL,ENG,2018-07-14,14:00,2018-07-14,17:00
300331552,64,Final,,FRA,CRO,2018-07-15,15:00,2018-07-15,18:00
