id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
300331496,20,First stage,Group B,2018-06-20,0,1,IRN,ESP,,,0,1,0,0,ESP,4-5-1,4-5-1,,,42718,Ak Bars Arena,,,,
300331518,22,First stage,Group C,2018-06-21,0,1,DEN,AUS,,,1,1,0,0,,4-5-1,4-5-1,,,40727,Samara Arena,,,,
300331527,21,First stage,Group C,2018-06-21,0,1,FRA,PER,,,1,0,0,0,FRA,4-5-1,4-5-1,,,32789,Ekaterinburg Arena,,,,
300331513,23,First stage,Group D,2018-06-21,0,1,ARG,CRO,,,0,3,0,0,CRO,3-4-3,4-5-1,,,43319,Nizhny Novgorod Stadium,,,,
300331540,25,First stage,Group E,2018-06-22,0,1,BRA,CRC,,,2,0,0,0,BRA,4-3-3,3-6-1,,,64468,Krestovsky Stadium,,,,
300331497,24,First stage,Group D,2018-06-22,0,1,NGA,ISL,,,2,0,0,0,NGA,3-5-2,4-4-2,,,40904,Central Stadium,,,,
300340183,26,First stage,Group E,2018-06-22,0,1,SRB,SUI,,,1,2,0,0,SUI,4-5-1,4-5-1,,,33167,Kaliningrad Stadium,,,,
300331501,27,First stage,Group F,2018-06-23,0,1,GER,SWE,,,2,1,0,0,GER,4-5-1,4-4-2,,,44287,Fisht Olympic Stadium,,,,
300331547,29,First stage,Group G,2018-06-23,0,1,BEL,TUN,,,5,2,0,0,BEL,3-4-3,4-5-1,,,44190,Otkrytiye Arena,,,,
300331549,28,First stage,Group F,2018-06-23,0,1,KOR,MEX,,,1,2,0,0,MEX,4-5-1,4-5-1,,,43472,Rostov Arena,,,,
300331505,32,First stage,Group H,2018-06-24,0,1,JPN,SEN,,,2,2,0,0,,4-5-1,4-5-1,,,32572,Ekaterinburg Arena,,,,
300331508,31,First stage,Group H,2018-06-24,0,1,POL,COL,,,0,3,0,0,COL,3-4-3,4-5-1,,,42873,Ak Bars Arena,,,,
300331546,30,First stage,Group G,2018-06-24,0,1,ENG,PAN,,,6,1,0,0,ENG,3-5-2,4-5-1,,,43319,Nizhny Novgorod Stadium,,,,
300331509,34,First stage,Group A,2018-06-25,0,1,KSA,EGY,,,2,1,0,0,KSA,4-5-1,4-4-2,,,36823,Central Stadium,,,,
300331516,33,First stage,Group A,2018-06-25,0,1,URU,RUS,,,3,0,0,0,URU,4-4-2,4-5-1,,,41970,Samara Arena,,,,
300331500,35,First stage,Group B,2018-06-25,0,1,IRN,POR,,,1,1,0,0,,4-5-1,4-4-2,,,41685,Mordovia Arena,,,,
300340184,36,First stage,Group B,2018-06-25,0,1,ESP,MAR,,,2,2,0,0,,4-5-1,4-5-1,,,33973,Kaliningrad Stadium,,,,
300331512,37,First stage,Group C,2018-06-26,0,1,DEN,FRA,,,0,0,0,0,,4-5-1,4-5-1,,,78011,Lenin,,,,
300331506,38,First stage,Group C,2018-06-26,0,1,AUS,PER,,,0,2,0,0,PER,4-5-1,4-5-1,,,44073,Fisht Olympic Stadium,,,,
300331519,39,First stage,Group D,2018-06-26,0,1,NGA,ARG,,,1,2,0,0,ARG,3-5-2,4-3-3,,,64468,Krestovsky Stadium,,,,
300331510,40,First stage,Group D,2018-06-26,0,1,ISL,CRO,,,1,2,0,0,CRO,4-5-1,4-5-1,,,43472,Rostov Arena,,,,
300331548,44,First stage,Group F,2018-06-27,0,1,MEX,SWE,,,0,3,0,0,SWE,4-5-1,4-4-2,,,33061,Ekaterinburg Arena,,,,
300331532,43,First stage,Group F,2018-06-27,0,1,KOR,GER,,,2,0,0,0,KOR,4-5-1,4-5-1,,,41835,Ak Bars Arena,,,,
300331534,42,First stage,Group E,2018-06-27,0,1,SUI,CRC,,,2,2,0,0,,4-5-1,3-6-1,,,43319,Nizhny Novgorod Stadium,,,,
300331521,41,First stage,Group E,2018-06-27,0,1,SRB,BRA,,,0,2,0,0,BRA,4-5-1,4-3-3,,,44190,Otkrytiye Arena,,,,
300331520,46,First stage,Group G,2018-06-28,0,1,PAN,TUN,,,1,2,0,0,TUN,4-5-1,4-3-3,,,37168,Mordovia Arena,,,,
300340182,45,First stage,Group G,2018-06-28,0,1,ENG,BEL,,,0,1,0,0,BEL,3-5-2,3-6-1,,,33973,Kaliningrad Stadium,,,,
300331507,47,First stage,Group H,2018-06-28,0,1,JPN,POL,,,0,1,0,0,POL,4-4-2,4-4-2,,,42189,Central Stadium,,,,
300331553,48,First stage,Group H,2018-06-28,0,1,SEN,COL,,,0,1,0,0,COL,4-4-2,4-5-1,,,41970,Samara Arena,,,,
300331537,50,Round of 16,,2018-06-30,0,1,FRA,ARG,,,4,3,0,0,FRA,4-5-1,4-3-3,,,42873,Ak Bars Arena,,,,
300331544,49,Round of 16,,2018-06-30,0,1,URU,POR,,,2,1,0,0,URU,4-4-2,4-4-2,,,44287,Fisht Olympic Stadium,,,,
300331517,51,Round of 16,,2018-07-01,0,2,ESP,RUS,,,1,1,3,4,RUS,4-5-1,,,,78011,Lenin,,,,
300331498,52,Round of 16,,2018-07-01,0,2,CRO,DEN,,,1,1,3,2,CRO,4-5-1,4-4-2,,,40851,Nizhny Novgorod Stadium,,,,
300331535,53,Round of 16,,2018-07-02,0,1,BRA,MEX,,,2,0,0,0,BRA,4-3-3,4-3-3,,,41970,Samara Arena,,,,
300331551,54,Round of 16,,2018-07-02,0,1,BEL,JPN,,,3,2,0,0,BEL,3-4-3,4-5-1,,,41466,Rostov Arena,,,,
300331514,55,Round of 16,,2018-07-03,0,1,SWE,SUI,,,1,0,0,0,SWE,4-4-2,4-5-1,,,64042,Krestovsky Stadium,,,,
300331542,56,Round of 16,,2018-07-03,0,2,COL,ENG,,,1,1,3,4,ENG,4-4-2,3-5-2,,,44190,Otkrytiye Arena,,,,
300331543,57,Quarter-final,,2018-07-06,0,1,URU,FRA,,,0,2,0,0,FRA,4-4-2,4-5-1,,,43319,Nizhny Novgorod Stadium,,,,
300331538,58,Quarter-final,,2018-07-06,0,1,BRA,BEL,,,1,2,0,0,BEL,4-3-3,4-3-3,,,42873,Ak Bars Arena,,,,
300331541,60,Quarter-final,,2018-07-07,0,1,SWE,ENG,,,0,2,0,0,ENG,4-4-2,3-5-2,,,39991,Samara Arena,,,,
300331504,59,Quarter-final,,2018-07-07,0,2,RUS,CRO,,,2,2,3,4,CRO,4-4-2,4-5-1,,,44287,Fisht Olympic Stadium,,,,
300331531,61,Semi-final,,2018-07-10,0,1,FRA,BEL,,,1,0,0,0,FRA,4-5-1,4-3-3,,,64286,Krestovsky Stadium,,,,
300331522,62,Semi-final,,2018-07-11,0,3,CRO,ENG,,,2,1,0,0,CRO,4-5-1,3-5-2,,,78011,Lenin,,,,
300331536,63,Play-off for third place,,2018-07-14,0,1,BEL,ENG,,,2,0,0,0,BEL,3-4-3,3-5-2,,,64406,Krestovsky Stadium,,,,
300331552,64,Final,,2018-07-15,0,1,FRA,CRO,,,4,2,0,0,FRA,4-5-1,4-5-1,,,78011,Lenin,,,,
