year,id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
2006,97410029,29.0,First stage,Group G,2006-06-18,0,1,FRA,KOR,France,Korea Republic,1.0,1.0,,,,,,,,,Zentralstadion,,,,
2006,97410028,28.0,First stage,Group F,2006-06-18,0,1,JPN,CRO,Japan,Croatia,0.0,0.0,,,,,,,,,Frankenstadion,,,,
2006,97410027,27.0,First stage,Group F,2006-06-18,0,1,BRA,AUS,Brazil,Australia,2.0,0.0,,,BRA,,,,,,Allianz Arena,,,,
2006,97410032,32.0,First stage,Group H,2006-06-19,0,1,KSA,UKR,Saudi Arabia,Ukraine,0.0,4.0,,,UKR,,,,,,Volksparkstadion,,,,
2006,97410031,31.0,First stage,Group H,2006-06-19,0,1,ESP,TUN,Spain,Tunisia,3.0,1.0,,,ESP,,,,,,Mercedes-Benz Arena,,,,
2006,97410030,30.0,First stage,Group G,2006-06-19,0,1,TOG,SUI,Togo,Switzerland,0.0,2.0,,,SUI,,,,,,Signal-Iduna-Park,,,,
2006,97410033,33.0,First stage,Group A,2006-06-20,0,1,ECU,GER,Ecuador,Germany,0.0,3.0,,,GER,,,,,,Olympiastadion,,,,
2006,97410034,34.0,First stage,Group A,2006-06-20,0,1,CRC,POL,Costa Rica,Poland,1.0,2.0,,,POL,,,,,,HDI-Arena,,,,
2006,97410035,35.0,First stage,Group B,2006-06-20,0,1,SWE,ENG,Sweden,England,2.0,2.0,,,,,,,,,Rhein Energie Stadium,,,,
2006,97410036,36.0,First stage,Group B,2006-06-20,0,1,PAR,TRI,Paraguay,Trinidad and Tobago,2.0,0.0,,,PAR,,,,,,Fritz-Walter-Stadion,,,,
2006,97410040,40.0,First stage,Group D,2006-06-21,0,1,IRN,ANG,IR Iran,Angola,1.0,1.0,,,,,,,,,Zentralstadion,,,,
2006,97410039,39.0,First stage,Group D,2006-06-21,0,1,POR,MEX,Portugal,Mexico,2.0,1.0,,,POR,,,,,,"FIFA World Cup Stadium, Gelsenkirchen",,,,
2006,97410038,38.0,First stage,Group C,2006-06-21,0,1,CIV,SCG,Côte d'Ivoire,Serbia and Montenegro,3.0,2.0,,,CIV,,,,,,Allianz Arena,,,,
2006,97410037,37.0,First stage,Group C,2006-06-21,0,1,NED,ARG,Netherlands,Argentina,0.0,0.0,,,,,,,,,Commerzbank Arena,,,,
2006,97410042,42.0,First stage,Group E,2006-06-22,0,1,GHA,USA,Ghana,USA,2.0,1.0,,,GHA,,,,,,Frankenstadion,,,,
2006,97410041,41.0,First stage,Group E,2006-06-22,0,1,CZE,ITA,Czechia,Italy,0.0,2.0,,,ITA,,,,,,Volksparkstadion,,,,
2006,97410044,44.0,First stage,Group F,2006-06-22,0,1,CRO,AUS,Croatia,Australia,2.0,2.0,,,,,,,,,Mercedes-Benz Arena,,,,
2006,97410043,43.0,First stage,Group F,2006-06-22,0,1,JPN,BRA,Japan,Brazil,1.0,4.0,,,BRA,,,,,,Signal-Iduna-Park,,,,
2006,97410046,46.0,First stage,Group G,2006-06-23,0,1,SUI,KOR,Switzerland,Korea Republic,2.0,0.0,,,SUI,,,,,,HDI-Arena,,,,
2006,97410045,45.0,First stage,Group G,2006-06-23,0,1,TOG,FRA,Togo,France,0.0,2.0,,,FRA,,,,,,Rhein Energie Stadium,,,,
2006,97410048,48.0,First stage,Group H,2006-06-23,0,1,UKR,TUN,Ukraine,Tunisia,1.0,0.0,,,UKR,,,,,,Olympiastadion,,,,
2006,97410047,47.0,First stage,Group H,2006-06-23,0,1,KSA,ESP,Saudi Arabia,Spain,0.0,1.0,,,ESP,,,,,,Fritz-Walter-Stadion,,,,
2006,97410049,49.0,Round of 16,,2006-06-24,0,1,GER,SWE,Germany,Sweden,2.0,0.0,,,GER,,,,,,Allianz Arena,,,,
2006,97410050,50.0,Round of 16,,2006-06-24,0,3,ARG,MEX,Argentina,Mexico,2.0,1.0,,,ARG,,,,,,Zentralstadion,,,,
2006,97410051,51.0,Round of 16,,2006-06-25,0,1,ENG,ECU,England,Ecuador,1.0,0.0,,,ENG,,,,,,Mercedes-Benz Arena,,,,
2006,97410052,52.0,Round of 16,,2006-06-25,0,1,POR,NED,Portugal,Netherlands,1.0,0.0,,,POR,,,,,,Frankenstadion,,,,
2006,97410053,53.0,Round of 16,,2006-06-26,0,1,ITA,AUS,Italy,Australia,1.0,0.0,,,ITA,,,,,,Fritz-Walter-Stadion,,,,
2006,97410054,54.0,Round of 16,,2006-06-26,0,2,SUI,UKR,Switzerland,Ukraine,0.0,0.0,0.0,3.0,UKR,,,,,,Rhein Energie Stadium,,,,
2006,97410055,55.0,Round of 16,,2006-06-27,0,1,BRA,GHA,Brazil,Ghana,3.0,0.0,,,BRA,,,,,,Signal-Iduna-Park,,,,
2006,97410056,56.0,Round of 16,,2006-06-27,0,1,ESP,FRA,Spain,France,1.0,3.0,,,FRA,,,,,,HDI-Arena,,,,
2006,97410057,57.0,Quarter-final,,2006-06-30,0,2,GER,ARG,Germany,Argentina,1.0,1.0,4.0,2.0,GER,,,,,,Olympiastadion,,,,
2006,97410058,58.0,Quarter-final,,2006-06-30,0,1,ITA,UKR,Italy,Ukraine,3.0,0.0,,,ITA,,,,,,Volksparkstadion,,,,
2006,97410059,59.0,Quarter-final,,2006-07-01,0,2,ENG,POR,England,Portugal,0.0,0.0,1.0,3.0,POR,,,,,,"FIFA World Cup Stadium, Gelsenkirchen",,,,
2006,97410060,60.0,Quarter-final,,2006-07-01,0,1,BRA,FRA,Brazil,France,0.0,1.0,,,FRA,,,,,,Commerzbank Arena,,,,
2006,97410061,61.0,Semi-final,,2006-07-04,0,3,GER,ITA,Germany,Italy,0.0,2.0,,,ITA,,,,,,Signal-Iduna-Park,,,,
2006,97410062,62.0,Semi-final,,2006-07-05,0,1,POR,FRA,Portugal,France,0.0,1.0,,,FRA,,,,,,Allianz Arena,,,,
2006,97410063,63.0,Match for third place,,2006-07-08,0,1,GER,POR,Germany,Portugal,3.0,1.0,,,GER,,,,,,Mercedes-Benz Arena,,,,
2006,97410064,64.0,Final,,2006-07-09,0,2,ITA,FRA,Italy,France,1.0,1.0,5.0,3.0,ITA,,,,,,Olympiastadion,,,,
2010,300061454,1.0,First stage,Group A,2010-06-11,0,1,RSA,MEX,South Africa,Mexico,1.0,1.0,,,,,,,,,Soccer City Stadium,,,,
2010,300061453,2.0,First stage,Group A,2010-06-11,0,1,URU,FRA,Uruguay,France,0.0,0.0,,,,,,,,,Cape Town Stadium,,,,
2010,300061459,4.0,First stage,Group B,2010-06-12,0,1,KOR,GRE,Korea Republic,Greece,2.0,0.0,,,KOR,,,,,,Port Elizabeth Stadium,,,,
2010,300061460,3.0,First stage,Group B,2010-06-12,0,1,ARG,NGA,Argentina,Nigeria,1.0,0.0,,,ARG,,,,,,Ellis Park Stadium,,,,
2010,300061466,5.0,First stage,Group C,2010-06-12,0,1,ENG,USA,England,USA,1.0,1.0,,,,,,,,,Royal Bafokeng Sports Palace,,,,
2010,300061465,6.0,First stage,Group C,2010-06-13,0,1,ALG,SVN,Algeria,Slovenia,0.0,1.0,,,SVN,,,,,,Peter Mokaba Stadium,,,,
2010,300061471,8.0,First stage,Group D,2010-06-13,0,1,SRB,GHA,Serbia,Ghana,0.0,1.0,,,GHA,,,,,,Loftus Versfeld Stadium,,,,
2010,300111116,7.0,First stage,Group D,2010-06-13,0,1,GER,AUS,Germany,Australia,4.0,0.0,,,GER,,,,,,Durban Stadium,,,,
2010,300061478,9.0,First stage,Group E,2010-06-14,0,1,NED,DEN,Netherlands,Denmark,2.0,0.0,,,NED,,,,,,Soccer City Stadium,,,,
2010,300061477,10.0,First stage,Group E,2010-06-14,0,1,JPN,CMR,Japan,Cameroon,1.0,0.0,,,JPN,,,,,,Free State Stadium,,,,
2010,300061484,11.0,First stage,Group F,2010-06-14,0,1,ITA,PAR,Italy,Paraguay,1.0,1.0,,,,,,,,,Cape Town Stadium,,,,
2010,300061483,12.0,First stage,Group F,2010-06-15,0,1,NZL,SVK,New Zealand,Slovakia,1.0,1.0,,,,,,,,,Royal Bafokeng Sports Palace,,,,
2010,300061489,13.0,First stage,Group G,2010-06-15,0,1,CIV,POR,Côte d'Ivoire,Portugal,0.0,0.0,,,,,,,,,Port Elizabeth Stadium,,,,
2010,300061490,14.0,First stage,Group G,2010-06-15,0,1,BRA,PRK,Brazil,Korea DPR,2.0,1.0,,,BRA,,,,,,Ellis Park Stadium,,,,
2010,300061452,17.0,First stage,Group A,2010-06-16,0,1,RSA,URU,South Africa,Uruguay,0.0,3.0,,,URU,,,,,,Loftus Versfeld Stadium,,,,
2010,300061495,15.0,First stage,Group H,2010-06-16,0,1,HON,CHI,Honduras,Chile,0.0,1.0,,,CHI,,,,,,Mbombela Stadium,,,,
2010,300111112,16.0,First stage,Group H,2010-06-16,0,1,ESP,SUI,Spain,Switzerland,0.0,1.0,,,SUI,,,,,,Durban Stadium,,,,
2010,300061458,20.0,First stage,Group B,2010-06-17,0,1,ARG,KOR,Argentina,Korea Republic,4.0,1.0,,,ARG,,,,,,Soccer City Stadium,,,,
2010,300061457,19.0,First stage,Group B,2010-06-17,0,1,GRE,NGA,Greece,Nigeria,2.0,1.0,,,GRE,,,,,,Free State Stadium,,,,
2010,300061451,18.0,First stage,Group A,2010-06-17,0,1,FRA,MEX,France,Mexico,0.0,2.0,,,MEX,,,,,,Peter Mokaba Stadium,,,,
2010,300061470,21.0,First stage,Group D,2010-06-18,0,1,GER,SRB,Germany,Serbia,0.0,1.0,,,SRB,,,,,,Port Elizabeth Stadium,,,,
2010,300061463,22.0,First stage,Group C,2010-06-18,0,1,SVN,USA,Slovenia,USA,2.0,2.0,,,,,,,,,Ellis Park Stadium,,,,
2010,300061464,23.0,First stage,Group C,2010-06-18,0,1,ENG,ALG,England,Algeria,0.0,0.0,,,,,,,,,Cape Town Stadium,,,,
2010,300111117,25.0,First stage,Group E,2010-06-19,0,1,NED,JPN,Netherlands,Japan,1.0,0.0,,,NED,,,,,,Durban Stadium,,,,
2010,300061469,24.0,First stage,Group D,2010-06-19,0,1,GHA,AUS,Ghana,Australia,1.0,1.0,,,,,,,,,Royal Bafokeng Sports Palace,,,,
2010,300061475,26.0,First stage,Group E,2010-06-19,0,1,CMR,DEN,Cameroon,Denmark,1.0,2.0,,,DEN,,,,,,Loftus Versfeld Stadium,,,,
2010,300061488,29.0,First stage,Group G,2010-06-20,0,1,BRA,CIV,Brazil,Côte d'Ivoire,3.0,1.0,,,BRA,,,,,,Soccer City Stadium,,,,
2010,300061481,27.0,First stage,Group F,2010-06-20,0,1,SVK,PAR,Slovakia,Paraguay,0.0,2.0,,,PAR,,,,,,Free State Stadium,,,,
2010,300061482,28.0,First stage,Group F,2010-06-20,0,1,ITA,NZL,Italy,New Zealand,1.0,1.0,,,,,,,,,Mbombela Stadium,,,,
2010,300061493,31.0,First stage,Group H,2010-06-21,0,1,CHI,SUI,Chile,Switzerland,1.0,0.0,,,CHI,,,,,,Port Elizabeth Stadium,,,,
2010,300061494,32.0,First stage,Group H,2010-06-21,0,1,ESP,HON,Spain,Honduras,2.0,0.0,,,ESP,,,,,,Ellis Park Stadium,,,,
2010,300061487,30.0,First stage,Group G,2010-06-21,0,1,POR,PRK,Portugal,Korea DPR,7.0,0.0,,,POR,,,,,,Cape Town Stadium,,,,
2010,300061450,33.0,First stage,Group A,2010-06-22,0,1,MEX,URU,Mexico,Uruguay,0.0,1.0,,,URU,,,,,,Royal Bafokeng Sports Palace,,,,
2010,300061449,34.0,First stage,Group A,2010-06-22,0,1,FRA,RSA,France,South Africa,1.0,2.0,,,RSA,,,,,,Free State Stadium,,,,
2010,300111115,35.0,First stage,Group B,2010-06-22,0,1,NGA,KOR,Nigeria,Korea Republic,2.0,2.0,,,,,,,,,Durban Stadium,,,,
2010,300061455,36.0,First stage,Group B,2010-06-22,0,1,GRE,ARG,Greece,Argentina,0.0,2.0,,,ARG,,,,,,Peter Mokaba Stadium,,,,
2010,300061461,38.0,First stage,Group C,2010-06-23,0,1,USA,ALG,USA,Algeria,1.0,0.0,,,USA,,,,,,Loftus Versfeld Stadium,,,,
2010,300061462,37.0,First stage,Group C,2010-06-23,0,1,SVN,ENG,Slovenia,England,0.0,1.0,,,ENG,,,,,,Port Elizabeth Stadium,,,,
2010,300061467,40.0,First stage,Group D,2010-06-23,0,1,AUS,SRB,Australia,Serbia,2.0,1.0,,,AUS,,,,,,Mbombela Stadium,,,,
2010,300061468,39.0,First stage,Group D,2010-06-23,0,1,GHA,GER,Ghana,Germany,0.0,1.0,,,GER,,,,,,Soccer City Stadium,,,,
2010,300061479,42.0,First stage,Group F,2010-06-24,0,1,PAR,NZL,Paraguay,New Zealand,0.0,0.0,,,,,,,,,Peter Mokaba Stadium,,,,
2010,300061480,41.0,First stage,Group F,2010-06-24,0,1,SVK,ITA,Slovakia,Italy,3.0,2.0,,,SVK,,,,,,Ellis Park Stadium,,,,
2010,300061473,44.0,First stage,Group E,2010-06-24,0,1,CMR,NED,Cameroon,Netherlands,1.0,2.0,,,NED,,,,,,Cape Town Stadium,,,,
2010,300061474,43.0,First stage,Group E,2010-06-24,0,1,DEN,JPN,Denmark,Japan,1.0,3.0,,,JPN,,,,,,Royal Bafokeng Sports Palace,,,,
2010,300061492,48.0,First stage,Group H,2010-06-25,0,1,SUI,HON,Switzerland,Honduras,0.0,0.0,,,,,,,,,Free State Stadium,,,,
2010,300061491,47.0,First stage,Group H,2010-06-25,0,1,CHI,ESP,Chile,Spain,1.0,2.0,,,ESP,,,,,,Loftus Versfeld Stadium,,,,
2010,300061486,46.0,First stage,Group G,2010-06-25,0,1,PRK,CIV,Korea DPR,Côte d'Ivoire,0.0,3.0,,,CIV,,,,,,Mbombela Stadium,,,,
2010,300111111,45.0,First stage,Group G,2010-06-25,0,1,POR,BRA,Portugal,Brazil,0.0,0.0,,,,,,,,,Durban Stadium,,,,
2010,300061504,49.0,Round of 16,,2010-06-26,0,1,URU,KOR,Uruguay,Korea Republic,2.0,1.0,,,URU,,,,,,Port Elizabeth Stadium,,,,
2010,300061503,50.0,Round of 16,,2010-06-26,0,3,USA,GHA,USA,Ghana,1.0,2.0,,,GHA,,,,,,Royal Bafokeng Sports Palace,,,,
2010,300061501,51.0,Round of 16,,2010-06-27,0,1,GER,ENG,Germany,England,4.0,1.0,,,GER,,,,,,Free State Stadium,,,,
2010,300061502,52.0,Round of 16,,2010-06-27,0,1,ARG,MEX,Argentina,Mexico,3.0,1.0,,,ARG,,,,,,Soccer City Stadium,,,,
2010,300111113,53.0,Round of 16,,2010-06-28,0,1,NED,SVK,Netherlands,Slovakia,2.0,1.0,,,NED,,,,,,Durban Stadium,,,,
2010,300061500,54.0,Round of 16,,2010-06-28,0,1,BRA,CHI,Brazil,Chile,3.0,0.0,,,BRA,,,,,,Ellis Park Stadium,,,,
2010,300061497,55.0,Round of 16,,2010-06-29,0,2,PAR,JPN,Paraguay,Japan,0.0,0.0,5.0,3.0,PAR,,,,,,Loftus Versfeld Stadium,,,,
2010,300061498,56.0,Round of 16,,2010-06-29,0,1,ESP,POR,Spain,Portugal,1.0,0.0,,,ESP,,,,,,Cape Town Stadium,,,,
2010,300061507,57.0,Quarter-final,,2010-07-02,0,1,NED,BRA,Netherlands,Brazil,2.0,1.0,,,NED,,,,,,Port Elizabeth Stadium,,,,
2010,300061508,58.0,Quarter-final,,2010-07-02,0,2,URU,GHA,Uruguay,Ghana,1.0,1.0,4.0,2.0,URU,,,,,,Soccer City Stadium,,,,
2010,300061505,59.0,Quarter-final,,2010-07-03,0,1,ARG,GER,Argentina,Germany,0.0,4.0,,,GER,,,,,,Cape Town Stadium,,,,
2010,300061506,60.0,Quarter-final,,2010-07-03,0,1,PAR,ESP,Paraguay,Spain,0.0,1.0,,,ESP,,,,,,Ellis Park Stadium,,,,
2010,300061512,61.0,Semi-final,,2010-07-06,0,1,URU,NED,Uruguay,Netherlands,2.0,3.0,,,NED,,,,,,Cape Town Stadium,,,,
2010,300111114,62.0,Semi-final,,2010-07-07,0,1,GER,ESP,Germany,Spain,0.0,1.0,,,ESP,,,,,,Durban Stadium,,,,
2010,300061510,63.0,Match for third place,,2010-07-10,0,1,URU,GER,Uruguay,Germany,2.0,3.0,,,GER,,,,,,Port Elizabeth Stadium,,,,
2010,300061509,64.0,Final,,2010-07-11,0,3,NED,ESP,Netherlands,Spain,0.0,1.0,,,ESP,,,,,,Soccer City Stadium,,,,
2014,300186456,1.0,First stage,Group A,2014-06-12,0,1,BRA,CRO,Brazil,Croatia,3.0,1.0,,,BRA,,,,,,Neo Química Arena,,,,
2014,300186492,2.0,First stage,Group A,2014-06-13,0,1,MEX,CMR,Mexico,Cameroon,1.0,0.0,,,MEX,,,,,,Estadio das Dunas,,,,
2014,300186510,3.0,First stage,Group B,2014-06-13,0,1,ESP,NED,Spain,Netherlands,1.0,5.0,,,NED,,,,,,Fonte Nova Arena,,,,
2014,300186473,4.0,First stage,Group B,2014-06-13,0,1,CHI,AUS,Chile,Australia,3.0,1.0,,,CHI,,,,,,Arena Pantanal,,,,
2014,300186471,5.0,First stage,Group C,2014-06-14,0,1,COL,GRE,Colombia,Greece,3.0,0.0,,,COL,,,,,,Estadio Mineirao,,,,
2014,300186489,7.0,First stage,Group D,2014-06-14,0,1,URU,CRC,Uruguay,Costa Rica,1.0,3.0,,,CRC,,,,,,Estadio Castelao,,,,
2014,300186513,8.0,First stage,Group D,2014-06-14,0,1,ENG,ITA,England,Italy,1.0,2.0,,,ITA,,,,,,Arena Amazonia,,,,
2014,300186507,6.0,First stage,Group C,2014-06-15,0,1,CIV,JPN,Côte d'Ivoire,Japan,2.0,1.0,,,CIV,,,,,,Arena Pernambuco,,,,
2014,300186494,9.0,First stage,Group E,2014-06-15,0,1,SUI,ECU,Switzerland,Ecuador,2.0,1.0,,,SUI,,,,,,Estádio Nacional Mané Garrincha,,,,
2014,300186496,10.0,First stage,Group E,2014-06-15,0,1,FRA,HON,France,Honduras,3.0,0.0,,,FRA,,,,,,Estadio Beira-Rio,,,,
2014,300186477,11.0,First stage,Group F,2014-06-15,0,1,ARG,BIH,Argentina,Bosnia and Herzegovina,2.0,1.0,,,ARG,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
2014,300186475,13.0,First stage,Group G,2014-06-16,0,1,GER,POR,Germany,Portugal,4.0,0.0,,,GER,,,,,,Fonte Nova Arena,,,,
2014,300186505,12.0,First stage,Group F,2014-06-16,0,1,IRN,NGA,IR Iran,Nigeria,0.0,0.0,,,,,,,,,Arena da Baixada,,,,
2014,300186512,14.0,First stage,Group G,2014-06-16,0,1,GHA,USA,Ghana,USA,1.0,2.0,,,USA,,,,,,Estadio das Dunas,,,,
2014,300186499,16.0,First stage,Group H,2014-06-17,0,1,RUS,KOR,Russia,Korea Republic,1.0,1.0,,,,,,,,,Arena Pantanal,,,,
2014,300186479,15.0,First stage,Group H,2014-06-17,0,1,BEL,ALG,Belgium,Algeria,2.0,1.0,,,BEL,,,,,,Estadio Mineirao,,,,
2014,300186509,17.0,First stage,Group A,2014-06-17,0,1,BRA,MEX,Brazil,Mexico,0.0,0.0,,,,,,,,,Estadio Castelao,,,,
2014,300186478,20.0,First stage,Group B,2014-06-18,0,1,AUS,NED,Australia,Netherlands,2.0,3.0,,,NED,,,,,,Estadio Beira-Rio,,,,
2014,300186498,19.0,First stage,Group B,2014-06-18,0,1,ESP,CHI,Spain,Chile,0.0,2.0,,,CHI,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
2014,300186453,18.0,First stage,Group A,2014-06-18,0,1,CMR,CRO,Cameroon,Croatia,0.0,4.0,,,CRO,,,,,,Arena Amazonia,,,,
2014,300186468,21.0,First stage,Group C,2014-06-19,0,1,COL,CIV,Colombia,Côte d'Ivoire,2.0,1.0,,,COL,,,,,,Estádio Nacional Mané Garrincha,,,,
2014,300186486,23.0,First stage,Group D,2014-06-19,0,1,URU,ENG,Uruguay,England,2.0,1.0,,,URU,,,,,,Neo Química Arena,,,,
2014,300186454,22.0,First stage,Group C,2014-06-19,0,1,JPN,GRE,Japan,Greece,0.0,0.0,,,,,,,,,Estadio das Dunas,,,,
2014,300186500,24.0,First stage,Group D,2014-06-20,0,1,ITA,CRC,Italy,Costa Rica,0.0,1.0,,,CRC,,,,,,Arena Pernambuco,,,,
2014,300186514,25.0,First stage,Group E,2014-06-20,0,1,SUI,FRA,Switzerland,France,2.0,5.0,,,FRA,,,,,,Fonte Nova Arena,,,,
2014,300186463,26.0,First stage,Group E,2014-06-20,0,1,HON,ECU,Honduras,Ecuador,1.0,2.0,,,ECU,,,,,,Arena da Baixada,,,,
2014,300186511,28.0,First stage,Group F,2014-06-21,0,1,NGA,BIH,Nigeria,Bosnia and Herzegovina,1.0,0.0,,,NGA,,,,,,Arena Pantanal,,,,
2014,300186466,27.0,First stage,Group F,2014-06-21,0,1,ARG,IRN,Argentina,IR Iran,1.0,0.0,,,ARG,,,,,,Estadio Mineirao,,,,
2014,300186493,29.0,First stage,Group G,2014-06-21,0,1,GER,GHA,Germany,Ghana,2.0,2.0,,,,,,,,,Estadio Castelao,,,,
2014,300186495,32.0,First stage,Group H,2014-06-22,0,1,KOR,ALG,Korea Republic,Algeria,2.0,4.0,,,ALG,,,,,,Estadio Beira-Rio,,,,
2014,300186483,30.0,First stage,Group G,2014-06-22,0,1,USA,POR,USA,Portugal,2.0,2.0,,,,,,,,,Arena Amazonia,,,,
2014,300186481,31.0,First stage,Group H,2014-06-22,0,1,BEL,RUS,Belgium,Russia,1.0,0.0,,,BEL,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
2014,300186470,36.0,First stage,Group B,2014-06-23,0,1,NED,CHI,Netherlands,Chile,2.0,0.0,,,NED,,,,,,Neo Química Arena,,,,
2014,300186467,35.0,First stage,Group B,2014-06-23,0,1,AUS,ESP,Australia,Spain,0.0,3.0,,,ESP,,,,,,Arena da Baixada,,,,
2014,300186452,34.0,First stage,Group A,2014-06-23,0,1,CRO,MEX,Croatia,Mexico,1.0,3.0,,,MEX,,,,,,Arena Pernambuco,,,,
2014,300186472,33.0,First stage,Group A,2014-06-23,0,1,CMR,BRA,Cameroon,Brazil,1.0,4.0,,,BRA,,,,,,Estádio Nacional Mané Garrincha,,,,
2014,300186484,40.0,First stage,Group D,2014-06-24,0,1,CRC,ENG,Costa Rica,England,0.0,0.0,,,,,,,,,Estadio Mineirao,,,,
2014,300186465,39.0,First stage,Group D,2014-06-24,0,1,ITA,URU,Italy,Uruguay,0.0,1.0,,,URU,,,,,,Estadio das Dunas,,,,
2014,300186457,37.0,First stage,Group C,2014-06-24,0,1,JPN,COL,Japan,Colombia,1.0,4.0,,,COL,,,,,,Arena Pantanal,,,,
2014,300186455,38.0,First stage,Group C,2014-06-24,0,1,GRE,CIV,Greece,Côte d'Ivoire,2.0,1.0,,,GRE,,,,,,Estadio Castelao,,,,
2014,300186458,43.0,First stage,Group F,2014-06-25,0,1,NGA,ARG,Nigeria,Argentina,2.0,3.0,,,ARG,,,,,,Estadio Beira-Rio,,,,
2014,300186464,44.0,First stage,Group F,2014-06-25,0,1,BIH,IRN,Bosnia and Herzegovina,IR Iran,3.0,1.0,,,BIH,,,,,,Fonte Nova Arena,,,,
2014,300186515,42.0,First stage,Group E,2014-06-25,0,1,ECU,FRA,Ecuador,France,0.0,0.0,,,,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
2014,300186482,41.0,First stage,Group E,2014-06-25,0,1,HON,SUI,Honduras,Switzerland,0.0,3.0,,,SUI,,,,,,Arena Amazonia,,,,
2014,300186480,47.0,First stage,Group H,2014-06-26,0,1,KOR,BEL,Korea Republic,Belgium,0.0,1.0,,,BEL,,,,,,Neo Química Arena,,,,
2014,300186506,48.0,First stage,Group H,2014-06-26,0,1,ALG,RUS,Algeria,Russia,1.0,1.0,,,,,,,,,Arena da Baixada,,,,
2014,300186469,45.0,First stage,Group G,2014-06-26,0,1,USA,GER,USA,Germany,0.0,1.0,,,GER,,,,,,Arena Pernambuco,,,,
2014,300186476,46.0,First stage,Group G,2014-06-26,0,1,POR,GHA,Portugal,Ghana,2.0,1.0,,,POR,,,,,,Estádio Nacional Mané Garrincha,,,,
2014,300186487,49.0,Round of 16,,2014-06-28,0,2,BRA,CHI,Brazil,Chile,1.0,1.0,3.0,2.0,BRA,,,,,,Estadio Mineirao,,,,
2014,300186491,50.0,Round of 16,,2014-06-28,0,1,COL,URU,Colombia,Uruguay,2.0,0.0,,,COL,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
2014,300186508,51.0,Round of 16,,2014-06-29,0,1,NED,MEX,Netherlands,Mexico,2.0,1.0,,,NED,,,,,,Estadio Castelao,,,,
2014,300186459,52.0,Round of 16,,2014-06-29,0,2,CRC,GRE,Costa Rica,Greece,1.0,1.0,5.0,3.0,CRC,,,,,,Arena Pernambuco,,,,
2014,300186462,53.0,Round of 16,,2014-06-30,0,1,FRA,NGA,France,Nigeria,2.0,0.0,,,FRA,,,,,,Estádio Nacional Mané Garrincha,,,,
2014,300186460,54.0,Round of 16,,2014-06-30,0,3,GER,ALG,Germany,Algeria,2.0,1.0,,,GER,,,,,,Estadio Beira-Rio,,,,
2014,300186503,55.0,Round of 16,,2014-07-01,0,3,ARG,SUI,Argentina,Switzerland,1.0,0.0,,,ARG,,,,,,Neo Química Arena,,,,
2014,300186497,56.0,Round of 16,,2014-07-01,0,3,BEL,USA,Belgium,USA,2.0,1.0,,,BEL,,,,,,Fonte Nova Arena,,,,
2014,300186485,58.0,Quarter-final,,2014-07-04,0,1,FRA,GER,France,Germany,0.0,1.0,,,GER,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
2014,300186461,57.0,Quarter-final,,2014-07-04,0,1,BRA,COL,Brazil,Colombia,2.0,1.0,,,BRA,,,,,,Estadio Castelao,,,,
2014,300186504,60.0,Quarter-final,,2014-07-05,0,1,ARG,BEL,Argentina,Belgium,1.0,0.0,,,ARG,,,,,,Estádio Nacional Mané Garrincha,,,,
2014,300186488,59.0,Quarter-final,,2014-07-05,0,2,NED,CRC,Netherlands,Costa Rica,0.0,0.0,4.0,3.0,NED,,,,,,Fonte Nova Arena,,,,
2014,300186474,61.0,Semi-final,,2014-07-08,0,1,BRA,GER,Brazil,Germany,1.0,7.0,,,GER,,,,,,Estadio Mineirao,,,,
2014,300186490,62.0,Semi-final,,2014-07-09,0,2,NED,ARG,Netherlands,Argentina,0.0,0.0,2.0,4.0,ARG,,,,,,Neo Química Arena,,,,
2014,300186502,63.0,Play-off for third place,,2014-07-12,0,1,BRA,NED,Brazil,Netherlands,0.0,3.0,,,NED,,,,,,Estádio Nacional Mané Garrincha,,,,
2014,300186501,64.0,Final,,2014-07-13,0,3,GER,ARG,Germany,Argentina,1.0,0.0,,,GER,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
2018,300331503,1.0,First stage,Group A,2018-06-14,0,1,RUS,KSA,,,5.0,0.0,0.0,0.0,RUS,4-5-1,4-5-1,,,78011.0,Lenin,,,,
2018,300353632,2.0,First stage,Group A,2018-06-15,0,1,EGY,URU,,,0.0,1.0,0.0,0.0,URU,4-5-1,4-4-2,,,27015.0,Ekaterinburg Arena,,,,
2018,300331526,4.0,First stage,Group B,2018-06-15,0,1,MAR,IRN,,,0.0,1.0,0.0,0.0,IRN,4-5-1,4-5-1,,,62548.0,Krestovsky Stadium,,,,
2018,300331524,3.0,First stage,Group B,2018-06-15,0,1,POR,ESP,,,3.0,3.0,0.0,0.0,,4-4-2,4-5-1,,,43866.0,Fisht Olympic Stadium,,,,
