id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
536,43,Round of 16,,1986-06-18,0,1,ENG,PAR,England,Paraguay,3,0,,,ENG,,,,,,Estadio Azteca,,,,
511,44,Round of 16,,1986-06-18,0,1,DEN,ESP,Denmark,Spain,1,5,,,ESP,,,,,,Estadio La Corregidora,,,,
440,45,Quarter-final,,1986-06-21,0,2,BRA,FRA,Brazil,France,1,1,3.0,4.0,FRA,,,,,,Estadio Jalisco,,,,
575,46,Quarter-final,,1986-06-21,0,2,FRG,MEX,Germany FR,Mexico,0,0,4.0,1.0,FRG,,,,,,Estadio Universitario,,,,
392,48,Quarter-final,,1986-06-22,0,1,ARG,ENG,Argentina,England,2,1,,,ARG,,,,,,Estadio Azteca,,,,
421,47,Quarter-final,,1986-06-22,0,2,ESP,BEL,Spain,Belgium,1,1,4.0,5.0,BEL,,,,,,Estadio Cuauhtemoc,,,,
564,50,Semi-final,,1986-06-25,0,1,FRA,FRG,France,Germany FR,0,2,,,FRG,,,,,,Estadio Jalisco,,,,
388,49,Semi-final,,1986-06-25,0,1,ARG,BEL,Argentina,Belgium,2,0,,,ARG,,,,,,Estadio Azteca,,,,
422,51,Match for third place,,1986-06-28,0,3,FRA,BEL,France,Belgium,4,2,,,FRA,,,,,,Estadio Cuauhtemoc,,,,
393,52,Final,,1986-06-29,0,1,ARG,FRG,Argentina,Germany FR,3,2,,,ARG,,,,,,Estadio Azteca,,,,
